E_initial,L_initial,type
0.01,12.624351232134952,partial_1e
0.01,0.17390050664887347,partial_1e
0.01,12.055457218767737,partial_1e
0.01,8.770231123861844,partial_1e
0.01,16.036943788170706,partial_2e
0.01,7.393090141336722,full
0.01,14.735599580684427,partial_1e
0.01,10.766523327913774,partial_1e
0.01,15.159823163883889,partial_2e
0.01,11.449254377155235,partial_1e
0.01,12.943739241509267,partial_1e
0.01,11.066966642290772,partial_1e
0.01,8.343983814355491,partial_1e
0.01,14.762932539013079,partial_1e
0.01,15.170573140570543,partial_1e
0.01,3.791300464727879,partial_1e
0.01,12.066845525675678,partial_1e
0.01,7.1161255101631475,partial_1e
0.01,15.241636629234614,partial_1e
0.01,8.080338976284143,partial_1e
0.01,15.353372934886119,partial_2e
0.01,13.806803283834343,partial_1e
0.01,10.544798402989848,partial_1e
0.01,14.226459204018951,partial_1e
0.01,16.25948634316382,partial_1e
0.01,8.586424442556526,partial_1e
0.01,14.2528067338998,partial_1e
0.01,13.944297928220156,partial_1e
0.01,5.748221205407514,partial_1e
0.01,4.40107116868462,partial_1e
0.01,13.240613065815234,partial_2e
0.01,14.27148728839633,partial_1e
0.01,12.115253658911788,partial_2e
0.01,10.423780873447651,partial_1e
0.01,4.950901707852142,partial_1e
0.01,7.823462155827317,partial_1e
0.01,15.867018215233086,partial_1e
0.01,7.139759063847487,partial_1e
0.01,15.800380834753573,partial_2e
0.01,14.728175954952805,partial_1e
0.01,14.439298487315757,partial_1e
0.01,13.377378844071561,partial_1e
0.01,13.911994070903523,partial_1e
0.01,5.938802004171318,partial_1e
0.01,14.03165706025453,partial_1e
0.01,8.626491235358964,partial_1e
0.01,8.114707872862013,partial_1e
0.01,13.88098693916998,partial_1e
0.01,8.678651825491304,partial_1e
0.01,15.650193404891828,partial_1e
0.01,8.218809791786791,full
0.01,9.52741022592683,partial_1e
0.01,7.46518711160111,partial_1e
0.01,10.96684907892114,partial_1e
0.01,6.991602297629115,partial_1e
0.01,11.310856493843232,partial_1e
0.01,13.346562909994649,partial_1e
0.01,10.425306095365745,partial_1e
0.01,11.452568490094478,partial_1e
0.01,15.13993178966495,partial_1e
0.01,9.24399448094494,partial_1e
0.01,15.230576092555157,partial_1e
0.01,14.956936963966953,partial_1e
0.01,3.567212735139406,partial_1e
0.01,12.549032824467146,partial_1e
0.01,8.713073034629595,partial_1e
0.01,9.792660917520893,partial_1e
0.01,13.466777817882313,partial_1e
0.01,12.405333763137564,partial_1e
0.01,9.623349928646201,partial_1e
0.01,12.433020845988972,partial_1e
0.01,14.83099233448041,partial_1e
0.01,11.893162643525786,partial_1e
0.01,11.63395419248015,partial_1e
0.01,15.084137236514499,partial_1e
0.01,15.323895596679902,partial_1e
0.01,9.408007087237271,partial_1e
0.01,14.1168702031728,partial_1e
0.01,14.532034281697594,partial_1e
0.01,11.506949936757382,partial_1e
0.01,8.44718716821584,partial_1e
0.01,15.707289001123762,partial_2e
0.01,12.843780036792737,partial_1e
0.01,13.246541150173066,partial_1e
0.01,8.004398799618903,partial_1e
0.01,8.880186996183866,partial_1e
0.01,6.352820856128932,partial_1e
0.01,16.022029650459125,partial_1e
0.01,11.819332591683725,partial_1e
0.01,8.260953425953703,partial_1e
0.01,16.142172980293267,partial_1e
0.01,8.854168067888278,partial_1e
0.01,10.597200567194548,partial_1e
0.01,9.013121636625177,partial_1e
0.01,13.505685453035714,partial_1e
0.01,15.308781847839546,partial_1e
0.01,14.699725290920501,partial_1e
0.01,10.873368242398891,partial_2e
0.01,8.924427112387448,partial_1e
0.01,14.773823621940014,partial_2e
0.01,10.59457368813693,partial_1e
0.01,2.7438578484404545,partial_1e
